starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	9	6
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	8
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	4
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	2	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	2	7	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:03 2020	1595070483	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	5
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	7
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	0	9	9	6
Sat Jul 18 14:08:04 2020	1595070484	1	8	9	6
Sat Jul 18 14:08:04 2020	1595070484	4	5	9	5
